"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"0","1.1918571113149","0.26615071205963","0.16648011335321","0.44815407846091","0.060017649282224","-0.082360808815569","-0.078802983332311","0.08510165491481","-0.25542512810919","-0.16697441400461","1.6127266610548","1.0652353113729","0.48909501589608","-0.14377229644152","0.63555809325821","0.46391704102217","-0.11480466310235","-0.18336127012399","-0.14578304132526","-0.06908313522302","-0.22577524803314","-0.63867195277185","0.10128802125323","-0.33984647552913","0.16717040441814","0.12589453236818","-0.0089830991432281","0.014724169192493","2.69","0"
"1","-1.3583540615982","-1.3401630747361","1.7732093426312","0.37977959303433","-0.50319813331819","1.8004993807926","0.79146095645042","0.24767578658899","-1.5146543226058","0.2076428652167","0.62450145942489","0.066083685268831","0.71729273141083","-0.16594592276355","2.3458649490158","-2.8900831944423","1.109969378696","-0.12135931319589","-2.2618570953041","0.5249797252244","0.24799815346975","0.77167940191723","0.90941226234772","-0.68928095649068","-0.32764183373525","-0.13909657151415","-0.055352794038426","-0.05975184059292","378.66","0"
"1","-0.96627171157209","-0.1852260080829","1.7929933395787","-0.86329127503645","-0.010308879603082","1.2472031675249","0.23760893977178","0.37743587465226","-1.387024062702","-0.054951922471375","-0.2264872638354","0.1782282258773","0.50775686995717","-0.28792374549456","-0.63141811770904","-1.0596472454325","-0.68409278634548","1.9657750034954","-1.2326219700892","-0.20803778116037","-0.10830045203555","0.0052735967825345","-0.19032051874284","-1.1755753318632","0.64737603460204","-0.22192884445841","0.062722848729303","0.061457628500635","123.5","0"
"2","-1.1582330934952","0.87773675484845","1.548717846511","0.40303393395512","-0.40719337731165","0.095921462468426","0.59294074538554","-0.27053267719228","0.81773930823529","0.75307443197635","-0.82284287794636","0.53819555014995","1.3458515932154","-1.1196698347173","0.17512113000899","-0.45144918281353","-0.23703323936278","-0.038194787035284","0.80348692496018","0.40854236039276","-0.0094306971323292","0.79827849458971","-0.13745807961906","0.14126698382477","-0.20600958761976","0.50229222418157","0.21942222951335","0.21515314749921","69.99","0"
"2","-0.42596588441245","0.96052304488299","1.1411093423222","-0.1682520797603","0.42098688077219","-0.029727551663974","0.47620094872003","0.26031433307487","-0.56867137571251","-0.37140719683447","1.3412619800196","0.35989383703804","-0.35809065257363","-0.13713370021761","0.51761680655574","0.4017258955896","-0.058132823364013","0.068653149442543","-0.033193787787628","0.084967672068205","-0.20825351465673","-0.55982479625325","-0.026397667979537","-0.37142658317435","-0.23279381673703","0.10591477909796","0.25384422473934","0.081080256922944","3.67","0"
"4","1.2296576345079","0.14100350704933","0.045370773589945","1.2026127367359","0.19188098859764","0.2727081228991","-0.0051590028825098","0.081212939883089","0.46495999478389","-0.099254321128924","-1.4169072431493","-0.15382582625365","-0.75106271556262","0.16737196252175","0.050143594225419","-0.44358679791673","0.0028205124723471","-0.61198733994012","-0.045575044663798","-0.21963255278686","-0.16771626581578","-0.27070972617236","-0.15410378680931","-0.78005541500467","0.75013693580659","-0.25723684591714","0.034507429743841","0.0051677689062492","4.99","0"
"7","-0.64426944234815","1.4179635454738","1.0743803763556","-0.49219901849502","0.94893409476416","0.42811846283309","1.1206313583835","-3.8078642387359","0.61537473066703","1.2493761781518","-0.61946779612191","0.29147435308871","1.7579642139604","-1.3238652197053","0.68613250439438","-0.076126999438201","-1.2221273453247","-0.35822156986908","0.32450473132149","-0.15674185248829","1.9434653397841","-1.0154547097997","0.057503529867291","-0.64970900555999","-0.41526656623481","-0.051634296926249","-1.2069210809426","-1.0853391883238","40.8","0"
"7","-0.89428608220282","0.28615719627654","-0.11319221272987","-0.2715261300886","2.6695986595986","3.7218180611275","0.37014512767692","0.85108444320091","-0.3920475867986","-0.41043043284844","-0.70511658664654","-0.1104522617331","-0.28625363247058","0.074355360301673","-0.32878305030357","-0.21007726814878","-0.49976796880027","0.11876486100422","0.57032816746536","0.05273566911497","-0.073425100105923","-0.26809163223555","-0.20423266994788","1.0115918018785","0.37320468014628","-0.38415730770229","0.0117473564582","0.14240432992147","93.2","0"
"9","-0.33826175242575","1.1195933764157","1.0443665515732","-0.2221872767383","0.49936080649727","-0.24676110061991","0.65158320648997","0.069538586518639","-0.73672731636411","-0.36684563920654","1.0176144678326","0.83638957030703","1.0068435137341","-0.44352281687614","0.15021910142264","0.73945277705212","-0.54097992194306","0.47667726004282","0.45177296439413","0.20371145472793","-0.24691393691001","-0.63375264240611","-0.12079408408185","-0.38504992531343","-0.069733046041692","0.094198833951496","0.24621930461993","0.083075649347333","3.68","0"
"10","1.4490437811471","-1.1763388253597","0.9138598328328","-1.3756666549994","-1.9713831654532","-0.62915213889734","-1.4232356010359","0.048455887908856","-1.7204083929204","1.6266590583413","1.1996439495421","-0.671439778462","-0.51394715253948","-0.095045045399955","0.23093040912412","0.031967466786208","0.2534147158632","0.85434381432419","-0.22136541364548","-0.38722647443116","-0.0093018965249005","0.3138944107911","0.027740158017025","0.50051228710492","0.25136735874921","-0.12947795372662","0.042849870938146","0.016253261937551","7.8","0"
"10","0.38497821518095","0.61610945917647","-0.87429970259505","-0.094018625967911","2.9245843783882","3.3170271682616","0.47045467180588","0.53824722837695","-0.55889461242844","0.30975539423728","-0.2591155637357","-0.32614323399588","-0.090046722702065","0.36283236856979","0.92890366062918","-0.12948681140276","-0.80997892596359","0.35998539021998","0.70766382644648","0.12599157561542","0.049923685888971","0.2384215122251","0.0091298686126287","0.99671020958109","-0.7673148271748","-0.49220829534002","0.042472441919027","-0.054337388373212","9.99","0"
"10","1.249998742053","-1.2216368092182","0.38393015128229","-1.2348986876689","-1.4854194737796","-0.75323016456615","-0.68940497542635","-0.22748722751955","-2.0940105734484","1.3237292744594","0.22766623123725","-0.24268199894419","1.2054168077075","-0.31763052702507","0.72567499017915","-0.81561218602731","0.87393644761444","-0.8477885988471","-0.68319262626704","-0.10275594150507","-0.23180923922385","-0.48328533011771","0.084667690859658","0.39283088533501","0.16113455358851","-0.35499003967396","0.026415549077611","0.04242208872823","121.5","0"
"11","1.0693735878819","0.28772212933146","0.82861272663428","2.7125204296172","-0.17839801624801","0.33754373028297","-0.096716861739596","0.1159817355466","-0.22108256623619","0.46023044430168","-0.77365693052669","0.32338724546722","-0.011075887088378","-0.17848517517792","-0.65556427824926","-0.19992517131173","0.1240054151819","-0.98049620153734","-0.98291608213505","-0.15319723104451","-0.036875531733527","0.074412402816219","-0.071407433299859","0.10474375259603","0.54826472539412","0.10409415316278","0.021491058364319","0.021293311477486","27.5","0"
"12","-2.7918547659339","-0.32777075665866","1.6417501605661","1.7674727438988","-0.13658844646531","0.80759646826532","-0.4229113897115","-1.907107476241","0.75571290831479","1.1510869876677","0.84455547097438","0.7929439518176","0.37044809280325","-0.73497510582031","0.406795710431","-0.30305762382576","-0.15586871479387","0.77826545704154","2.2218680137379","-1.5821220435655","1.1516630484879","0.22218196609822","1.020586204266","0.028316651323887","-0.2327463242891","-0.23555721754117","-0.16477751177654","-0.030153636559225","58.8","0"
"12","-0.75241704295661","0.34548541534475","2.0573229127673","-1.4686432984005","-1.1583936804082","-0.077849829116673","-0.60858141823612","0.0036034843620185","-0.43616698351574","0.7477308271928","-0.79398060283722","-0.77040672884713","1.0476269974809","-1.0666036814865","1.1069534566214","1.6601135571338","-0.27926537324677","-0.41999414118131","0.43253534861817","0.26345086444612","0.49962495467111","1.3536504855723","-0.25657328044831","-0.065083707881652","-0.039124353542649","-0.087086473214696","-0.18099750009272","0.1293940593902","15.99","0"
"12","1.1032154352838","-0.040296214597345","1.2673320885949","1.2890914696255","-0.73599716360407","0.28806916297626","-0.58605678633746","0.18937971367959","0.78233289178519","-0.26797506653717","-0.45031127951547","0.93670771499198","0.70838040618698","-0.46864728770722","0.35457406340795","-0.24663465571758","-0.0092123777270738","-0.59591240570082","-0.57568162226261","-0.11391017698209","-0.024612006337468","0.19600195280619","0.013801654140942","0.1037583310232","0.36429754059524","-0.38226057411322","0.092809187460487","0.037050516981001","12.99","0"
"13","-0.43690507136063","0.91896621290932","0.92459077438817","-0.72721905359679","0.91567871810631","-0.12786735207925","0.70764160733393","0.08796235546725","-0.66527135413364","-0.73797982359646","0.32409781346169","0.27719210721498","0.25262425631078","-0.29189646037047","-0.18452016932713","1.143173707162","-0.92870926272403","0.68046959263469","0.025436461688079","-0.047021282316504","-0.19479582379467","-0.67263799701779","-0.1568575144919","-0.88838632094372","-0.34241321877658","-0.049026728633951","0.079692399155151","0.13102378945231","0.89","0"
"14","-5.4012576631583","-5.4501478342064","1.1863046314365","1.736238800121","3.0491058776403","-1.763405573652","-1.5597376990795","0.16084174726677","1.2330897404189","0.34517282705063","0.91722986769915","0.97011671606905","-0.26656776491522","-0.4791299292767","-0.52660850256915","0.47200411177674","-0.7254809449822","0.075081351540202","-0.40686657319822","-2.1968480248565","-0.5036003289737","0.98445978559024","2.4585885763922","0.042118896989157","-0.48163082395672","-0.62127201371398","0.39205328955774","0.94959424550485","46.8","0"
"15","1.4929359769862","-1.0293457318949","0.45479473374366","-1.438025879917","-1.5554341013634","-0.72096114704356","-1.0806641303861","-0.053127117948322","-1.9786815953872","1.6380760369045","1.0775424116274","-0.63204651464934","-0.41695716661602","0.05201051537244","-0.042978922823202","-0.16643249645197","0.30424141861435","0.55443249906228","0.054229515218472","-0.38791017264626","-0.17764984643881","-0.17507380907482","0.040002219062133","0.29581386267651","0.33293059939425","-0.22038485067232","0.022298435913585","0.007602255599979","5","0"
"16","0.69488477560734","-1.3618191030801","1.0292210395603","0.83415929921672","-1.1912087944597","1.3091088187295","-0.87858591145046","0.4452901278385","-0.44619583155742","0.56852073508696","1.019150612747","1.2983287005625","0.4204802652808","-0.37265099723968","-0.80797951280937","-2.0445574828897","0.51566346904358","0.62584729844251","-1.3004081688061","-0.13833394041902","-0.29558293155203","-0.57195500681251","-0.05088070050368","-0.30421450102064","0.072001006138536","-0.42223443036768","0.086553398090998","0.06349864934393","231.71","0"
"17","0.96249606991485","0.32846102605212","-0.17147905415064","2.1092040677402","1.1295655712689","1.6960376856836","0.10771160731137","0.5215021638443","-1.1913111020514","0.7243963145889","1.6903299205808","0.40677357563532","-0.93642129593455","0.98373941913199","0.71091076606807","-0.60223177216634","0.40248437562727","-1.7371620345246","-2.0276123218328","-0.26932096654842","0.14399742335114","0.40249166140629","-0.048508221174529","-1.3718662945389","0.39081388543866","0.19996365750433","0.016370643284299","-0.01460532767228","34.09","0"
"18","1.1666163824423","0.5021200878541","-0.067300314366353","2.2615692394913","0.42880419463071","0.08947351672746","0.24114657990728","0.1380817052437","-0.98916239525905","0.92217496707933","0.74478578943727","-0.53137725010447","-2.1053464503177","1.1268701048816","0.0030753225149004","0.42442450635661","-0.45447529166371","-0.098870627210806","-0.81659730690599","-0.30716850874108","0.018701871991866","-0.061972267227942","-0.10385492179453","-0.3704151766506","0.60320033867487","0.10855587280168","-0.040520705556029","-0.011417815299116","2.28","0"
"18","0.24749112778366","0.27766562735368","1.1854708421797","-0.092602549857604","-1.3143939789708","-0.15011599762267","-0.94636495011168","-1.6179350506468","1.5440714019784","-0.82988060074647","-0.58319952690309","0.5249332321599","-0.45337529664688","0.081393087564622","1.5552041959755","-1.3968948928694","0.78313083832468","0.43662121391024","2.1778071683954","-0.23098314290352","1.6501803605415","0.20045409099904","-0.18535250808044","0.42307314795406","0.82059126175098","-0.22763186393476","0.33663444691113","0.2504753524276","22.75","0"
"22","-1.9465251312153","-0.044900505441819","-0.40557006837896","-1.0130573370239","2.9419676995055","2.9550533967456","-0.063063147363564","0.85554630901815","0.049966900227084","0.57374250803769","-0.081256514738182","-0.21574500328281","0.044160627776536","0.033897756683745","1.1907176750207","0.57884347525639","-0.97566702545131","0.044062817775704","0.48860286895776","-0.21671525444893","-0.57952593440237","-0.79922895291465","0.8703002153047","0.9834214925066","0.32120113260958","0.14964987693075","0.70751883641084","0.014599751533029","0.89","0"
"22","-2.0742946722629","-0.12148179945095","1.3220206304897","0.41000751417184","0.29519754575944","-0.95953722984438","0.54398549128766","-0.10462672809202","0.4756640179455","0.14945061534824","-0.85656636396326","-0.1805231560373","-0.65523293035748","-0.27979685563853","-0.21166795514315","-0.33332060969467","0.010751094250554","-0.48847266629568","0.5057510344786","-0.38669357324177","-0.40363949884013","-0.2274040040965","0.7424348640768","0.39853485544746","0.24921216148678","0.27440427387497","0.35996935635844","0.24323167179891","26.43","0"
"23","1.1732846101708","0.35349787664646","0.28390506526532","1.1335633178795","-0.17257718184249","-0.91605370693211","0.36902484539083","-0.32726024219677","-0.24665102789456","-0.046139302268954","-0.14341852730912","0.97935037571758","1.4922854354522","0.10141752593588","0.76147754528118","-0.014584082470356","-0.51164011655389","-0.32505635460906","-0.39093379772003","0.027877908732867","0.067003304487404","0.22781192763818","-0.15048722482176","0.43504510338369","0.72482457957724","-0.33708205987583","0.016368379266905","0.030041190836639","41.88","0"
"23","1.3227072691123","-0.17404083293642","0.43455503125099","0.57603765238466","-0.8367580459838","-0.83108341148383","-0.26490496079106","-0.2209819426677","-1.0714246177205","0.86855854757053","-0.64150628979441","-0.11131577501741","0.36148540976093","0.17194512186613","0.78216653182363","-1.355870729534","-0.21693515296516","1.2717653852031","-1.2406219350856","-0.52295094072294","-0.28437557222081","-0.32335741063845","-0.037709905059679","0.3471509388085","0.55963913652717","-0.28015816577837","0.042335257639718","0.028822300230774","16","0"
"23","-0.41428881009083","0.90543732262541","1.7274529441792","1.4734712665719","0.0074427411732299","-0.2003306774162","0.74022831942003","-0.029247400012072","-0.59339201912477","-0.3461882312732","-0.012142188496102","0.78679631606013","0.63595388329727","-0.086324471950098","0.076803687198421","-1.4059193336148","0.77559173839516","-0.94288892749919","0.54396946162701","0.097307591092885","0.077237433998839","0.45733059865612","-0.038499724582026","0.64252190277499","-0.18389133525964","-0.27746401949565","0.18268748649045","0.15266464496897","33","0"
"23","1.0593871150179","-0.17531918671924","1.26612964251","1.1861099546935","-0.78600175275854","0.57843527646231","-0.76708427637423","0.40104614911753","0.69949967590373","-0.064737555677349","1.0482924878991","1.0056183648879","-0.54200157916313","-0.039914502467258","-0.2186832476786","0.0044756821990387","-0.19355403865039","0.042387961954807","-0.27783372053501","-0.1780233674488","0.01367629392084","0.21373361012323","0.014461849466588","0.0029508599154224","0.29463801482933","-0.39506950513847","0.081461117248889","0.024220348562096","12.99","0"
"24","1.2374290302129","0.061042584186896","0.38052587979422","0.76156411143237","-0.35977071036979","-0.49408414991529","0.0064942181077928","-0.13386237968989","0.43880973671667","-0.20735804551701","-0.92918211475144","0.5271060605933","0.34867590111413","-0.15253513860854","-0.21838562964702","-0.1915518182596","-0.11658060271605","-0.63379081652174","0.34841580109777","-0.06635133454336","-0.2456824982591","-0.53090025615007","-0.044265396823767","0.079168028858692","0.50913568954621","0.28885783391794","-0.022704981656278","0.011836231430416","17.28","0"
"25","1.1140085954116","0.085546089687032","0.49370248739537","1.3357599851447","-0.30018855095047","-0.010753783426363","-0.11876001509605","0.18861669594314","0.20568684906514","0.082262258755672","1.1335556714948","0.62669900248922","-1.4927803923829","0.52078789389918","-0.67459259687181","-0.52910824185591","0.15825619792321","-0.39875147934971","-0.1457089090445","-0.27383236727876","-0.053233660392112","-0.0047601512119153","-0.031470170393645","0.19805371814319","0.56500731287896","-0.3377181262008","0.029057402122294","0.00445263143188","4.45","0"
"26","-0.52991228418656","0.87389158146033","1.3472473293011","0.14545667658226","0.41420885836266","0.10022309405219","0.71120608295965","0.1760659570625","-0.2867169347","-0.48468768319685","0.87248959012587","0.85163585990434","-0.57174530293456","0.10097427304575","-1.5197718325851","-0.28437597826179","-0.3105235848692","-0.40424786880091","-0.82337352391415","-0.29034761086544","0.046949067114063","0.2081048550763","-0.18554834677355","0.0010306598329329","0.098815701102562","-0.55290360304052","-0.073288083568174","0.023307045107721","6.14","0"
"26","-0.52991228418656","0.87389158146033","1.3472473293011","0.14545667658226","0.41420885836266","0.10022309405219","0.71120608295965","0.1760659570625","-0.2867169347","-0.48468768319685","0.87248959012587","0.85163585990434","-0.57174530293456","0.10097427304575","-1.5197718325851","-0.28437597826179","-0.3105235848692","-0.40424786880091","-0.82337352391415","-0.29034761086544","0.046949067114063","0.2081048550763","-0.18554834677355","0.0010306598329329","0.098815701102562","-0.55290360304052","-0.073288083568174","0.023307045107721","6.14","0"
"26","-0.53538776309446","0.86526780757527","1.3510762877224","0.14757547449791","0.43368021207701","0.086982938116182","0.69303931111572","0.17974226074256","-0.28564186123058","-0.48247447117857","0.87179958044078","0.85344743499149","-0.57182189141504","0.10225210304814","-1.5199912026582","-0.2859124970815","-0.30963338682414","-0.40390199293988","-0.82374299448946","-0.283263782156","0.049525686687599","0.20653654302448","-0.18710806982075","0.0007530142574978","0.098116605954627","-0.55347096882275","-0.078305502172695","0.02542737752112","1.77","0"
"26","-0.53538776309446","0.86526780757527","1.3510762877224","0.14757547449791","0.43368021207701","0.086982938116182","0.69303931111572","0.17974226074256","-0.28564186123058","-0.48247447117857","0.87179958044078","0.85344743499149","-0.57182189141504","0.10225210304814","-1.5199912026582","-0.2859124970815","-0.30963338682414","-0.40390199293988","-0.82374299448946","-0.283263782156","0.049525686687599","0.20653654302448","-0.18710806982075","0.0007530142574978","0.098116605954627","-0.55347096882275","-0.078305502172695","0.02542737752112","1.77","0"
"27","-0.24604594870384","0.47326690335701","1.6957375537406","0.26241148797312","-0.010866413652974","-0.61083593529666","0.79393654551207","-0.24725283090863","0.13887911377407","-0.40100706834607","-0.81205038194268","-0.18352446236179","-0.63011288710224","-0.28621745106622","-0.3370463235775","-0.42810547355755","-0.030602108332343","-0.50456816626442","0.35518027826365","0.045721127261191","-0.19459993520722","-0.33513272589569","-0.078179606347099","0.39278389152716","-0.031157146773664","0.19803679947282","-0.17534730074182","-0.20361615570141","30.49","0"
"27","-1.4521872785944","1.7651237391374","0.61166854075704","1.1768249842456","-0.44597989205781","0.24682645191926","-0.25756615568531","1.0924724973132","-0.60752446121106","0.047155553003812","0.7837268531956","1.0963856736135","-0.26809420573452","0.76864804012849","-0.52436735423862","-0.80881614710687","0.71038606743959","-0.11836878699997","0.97928783553581","0.0087133337974753","0.082279817220659","0.3257821908321","-0.069107391080501","0.020961996615979","-0.044668487503212","-0.24344139167725","0.14918032518669","0.1205569078502","1.8","0"
"29","0.99636953156605","-0.12258878723806","0.54681947261309","0.70657954108769","0.13455955740945","1.1569951120061","-0.29456133143297","0.40742909941985","0.33786266363456","-0.40815049255265","0.68264612394955","1.2537196848403","0.39191704408234","-0.037510858359555","0.79530151947701","-1.6682105913656","1.3229948820924","-2.8300352286732","-1.4634316883348","-0.20346120981742","-0.076301836548056","0.10886691342089","0.16223094033953","-0.57562404781857","0.10979491458921","0.37381336727898","0.050552197276061","0.0051055592001141","20.53","0"
"29","1.1108803416334","0.16871677072277","0.51714396037781","1.3254069199737","-0.19157335378758","0.019503722648842","-0.031849108400313","0.11761991955532","0.017664720727696","0.044864791447906","1.3450747987323","1.2863396205766","-0.25226706568546","0.27445768230876","-0.81039437237894","-0.5870050634474","0.087451073848909","-0.55047362815326","-0.1547493550961","-0.19011971084361","-0.037708654498923","0.095701462043225","-0.048197646863458","0.23211493912513","0.60620074896564","-0.34209682896188","0.036769605315044","0.0074799607310723","6.54","0"
"32","1.2490547196318","-0.62472707703778","-0.71058890353608","-0.99160036091269","1.429973192134","3.6929770192989","-1.0902086412252","0.96729081545272","0.85014851945406","-0.30708111177961","-0.45624530832193","0.22998134984458","-0.016913099586878","-0.22084608611488","0.36241769889629","0.31522230421075","-0.51226544543275","0.11899461869584","0.57472015953902","0.097852692149164","-0.00629271415564","0.0092002245106098","-0.12946320060586","1.1129701704846","0.5003821086231","1.1965491993028","-0.04822043543573","0.0050936219837685","29.89","0"
"32","-2.0088717945861","2.198526503169","0.14424173994271","1.15943226212","-0.81517428784542","0.1822882712568","-0.61710830154902","1.530816727584","-0.58683228625488","0.12987575083073","0.65847944832503","1.2650492184877","-0.2065181664078","1.0136032115839","-0.54941350963485","-0.70803420131229","0.86964316948936","-0.095659559502816","0.94439540908695","0.028740124911512","0.094917306680999","0.29498270438381","0.01108138386305","0.015249372098606","0.034210636342067","-0.23614110157155","0.12829067259823","0.1179859899193","2.35","0"
"33","-0.60787714299303","1.0313450778379","1.7404497373153","1.2321055504231","0.41859226022294","0.11916811895191","0.85089266633563","-0.17626741887383","-0.24350134795506","0.14845548983393","-0.38700309423729","0.39829927664262","0.48191674848907","-0.3654390925945","0.23554457214111","-1.3478114603298","0.50464825957246","-0.79840451081143","0.75971030728968","0.25432477784654","-0.087329190945049","0.25831527987751","-0.26477502289338","0.11828236713925","0.17350808114875","-0.2170412868032","0.094311912601065","-0.033041296034247","14.8","0"
"33","-0.93573150897126","0.17041577415688","2.7462612691602","-1.077964912322","-0.30559403601204","0.011577039242069","-0.29617845074108","0.40277556974903","-0.040471746309041","-0.85204597559036","1.5521093057686","0.95356103049352","0.41542990214284","-0.23389992482192","0.45233583195149","0.84436827695772","-0.82273908553573","0.3388216217439","-1.2142344276447","-0.0054194502901123","0.40121201627609","1.064864254089","-0.15832543563046","0.29550548626076","-0.25936964763184","0.7541947225566","0.046663769822512","0.093947918225147","9.1","0"
"34","-0.76225566572689","0.12776775195365","2.6500563857132","-1.875662771238","-0.89335639812645","-0.26871488948876","-0.41986359662126","0.14623340671525","-0.8696352901546","-0.038651669401689","-0.68612438710301","-0.50291087864349","1.3808263221849","-1.0391246063333","0.65284208903281","1.89874756257","-0.45841354906801","-0.55980324254705","-0.29510263992688","0.35939290571499","0.43334964151156","1.2604026644339","-0.40470003615523","0.09494552328074","0.48097597687002","-0.09068467972231","0.31922297269778","0.13559992461591","15.99","0"
